SHIPPING_MODE,SHIPPING_PRICE,WARRANTIES_FLG,CARD_PAYMENT,COUPON_PAYMENT,PRICECLUB_STATUS,BUYER_BIRTHDAY_DATE,PURCHASE_COUNT,SELLER_SCORE_COUNT,SELLER_COUNTRY,PRODUCT_FAMILY,ITEM_PRICE,CLAIM_TYPE
RECOMMANDE,Inconnu,oui,1,0,UNSUBSCRIBED,1974,<5,100<1000,CHINA,ELECTRONICS,500<1000,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1994,<5,100000<1000000,"FRANCE, METROPOLITAN",GAMES,50<100,oui
SUIVI,1<5,non,1,0,UNSUBSCRIBED,1982,<5,100<1000,"FRANCE, METROPOLITAN",SPORT,10<20,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1981,5<20,10000<100000,UNITED KINGDOM,BOOKS,<10,non
SUIVI,Inconnu,non,1,0,PLATINUM,1962,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,<1,non,1,0,UNSUBSCRIBED,1950,<5,1000<10000,"FRANCE, METROPOLITAN",MUSIC,<10,non
MONDIAL_RELAY_PREPAYE,1<5,non,1,0,UNSUBSCRIBED,1977,50<100,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,<10,oui
SUIVI,Inconnu,non,0,0,UNSUBSCRIBED,1961,<5,100<1000,"FRANCE, METROPOLITAN",ELECTRONICS,10<20,non
NORMAL,Inconnu,non,1,0,GOLD,1980,5<20,100<1000,CHINA,ELECTRONICS,<10,non
SUIVI,5<10,non,1,0,UNSUBSCRIBED,1971,<5,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,10<20,non
NORMAL,5<10,non,1,0,UNSUBSCRIBED,1992,<5,10000<100000,"FRANCE, METROPOLITAN",CLOTHING,20<50,oui
RECOMMANDE,Inconnu,oui,1,0,REGULAR,1982,5<20,1000<10000,CHINA,ELECTRONICS,50<100,oui
NORMAL,Inconnu,non,0,0,UNSUBSCRIBED,1967,5<20,1000<10000,CHINA,ELECTRONICS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1973,50<100,10000<100000,UNITED STATES,MUSIC,<10,oui
NORMAL,1<5,non,1,0,SILVER,1962,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1970,<5,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,10<20,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1993,<5,1000<10000,CHINA,ELECTRONICS,20<50,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1966,<5,1000<10000,"FRANCE, METROPOLITAN",WHITE,50<100,oui
NORMAL,1<5,non,1,0,GOLD,1970,100<500,10000<100000,"FRANCE, METROPOLITAN",CLOTHING,<10,non
NORMAL,5<10,non,1,0,UNSUBSCRIBED,1992,<5,<100,UNITED KINGDOM,CLOTHING,10<20,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1980,5<20,100000<1000000,GERMANY,BOOKS,10<20,non
RECOMMANDE,5<10,non,1,0,UNSUBSCRIBED,1978,<5,<100,CHINA,BABY,50<100,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1966,<5,<100,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,0,1,REGULAR,1949,<5,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,20<50,oui
MONDIAL_RELAY,1<5,non,1,0,REGULAR,1986,<5,10000<100000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1990,20<50,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1973,<5,100<1000,CHINA,ELECTRONICS,100<500,non
SUIVI,1<5,non,0,0,UNSUBSCRIBED,1991,100<500,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1984,<5,1000<10000,CHINA,ELECTRONICS,<10,oui
NORMAL,1<5,non,1,0,GOLD,1971,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1990,<5,1000<10000,HONG KONG,ELECTRONICS,100<500,non
SO_RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1970,20<50,10000<100000,"FRANCE, METROPOLITAN",SPORT,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1973,<5,1000<10000,HONG KONG,BABY,10<20,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1980,20<50,100<1000,CHINA,ELECTRONICS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1980,<5,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,<1,non,0,0,PLATINUM,1985,100<500,10000<100000,"FRANCE, METROPOLITAN",GAMES,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1958,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
MONDIAL_RELAY,1<5,non,1,0,UNSUBSCRIBED,1949,50<100,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
RECOMMANDE,Inconnu,non,1,0,PLATINUM,1957,>500,1000<10000,"FRANCE, METROPOLITAN",MUSIC,10<20,non
NORMAL,Inconnu,non,1,0,REGULAR,1992,<5,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,1<5,non,1,0,REGULAR,1988,<5,10000<100000,UNITED KINGDOM,VIDEO,10<20,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1985,50<100,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
MONDIAL_RELAY_PREPAYE,1<5,oui,1,0,UNSUBSCRIBED,2001,<5,100<1000,"FRANCE, METROPOLITAN",HIFI,50<100,non
NORMAL,Inconnu,non,1,0,GOLD,1966,20<50,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1998,<5,1000<10000,CHINA,ELECTRONICS,10<20,non
NORMAL,Inconnu,non,1,1,PLATINUM,1982,5<20,10000<100000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1980,<5,10000<100000,UNITED KINGDOM,BOOKS,20<50,oui
NORMAL,<1,non,1,0,UNSUBSCRIBED,1968,100<500,1000<10000,"FRANCE, METROPOLITAN",WINE,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1987,20<50,100000<1000000,GERMANY,BOOKS,10<20,oui
MONDIAL_RELAY_PREPAYE,1<5,non,1,0,PLATINUM,1953,5<20,1000<10000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1970,100<500,1000<10000,"FRANCE, METROPOLITAN",MUSIC,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1994,<5,1000<10000,CHINA,ELECTRONICS,10<20,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1944,50<100,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1982,100<500,10000<100000,UNITED STATES,VIDEO,<10,oui
NORMAL,1<5,oui,1,0,UNSUBSCRIBED,1960,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1979,5<20,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1973,5<20,1000<10000,"FRANCE, METROPOLITAN",VIDEO,<10,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1957,<5,1000<10000,GERMANY,SPORT,20<50,non
NORMAL,1<5,non,1,0,PLATINUM,1943,>500,1000<10000,"FRANCE, METROPOLITAN",VIDEO,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1980,50<100,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,GOLD,1976,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1997,<5,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1967,>500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1993,50<100,100000<1000000,GERMANY,VIDEO,<10,oui
NORMAL,Inconnu,non,1,0,REGULAR,1993,20<50,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,oui,1,0,UNSUBSCRIBED,1945,<5,100000<1000000,"FRANCE, METROPOLITAN",GAMES,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1986,<5,10000<100000,UNITED STATES,MUSIC,10<20,non
NORMAL,Inconnu,non,1,0,PLATINUM,1967,>500,100000<1000000,GERMANY,BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1995,5<20,1000<10000,"FRANCE, METROPOLITAN",COMPUTER,<10,oui
NORMAL,Inconnu,oui,1,0,UNSUBSCRIBED,1979,<5,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1976,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1995,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1961,<5,1000<10000,HONG KONG,ELECTRONICS,100<500,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1969,<5,100000<1000000,GERMANY,MUSIC,<10,non
MONDIAL_RELAY,<1,non,1,0,UNSUBSCRIBED,1943,5<20,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,20<50,oui
NORMAL,1<5,non,1,0,PLATINUM,2e3,5<20,100<1000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,0,0,PLATINUM,1957,>500,100000<1000000,"FRANCE, METROPOLITAN",VIDEO,<10,non
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1973,<5,10000<100000,ANDORRA,COMPUTER,20<50,oui
MONDIAL_RELAY,1<5,non,1,0,UNSUBSCRIBED,1963,>500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,20<50,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1966,<5,1000<10000,HONG KONG,ELECTRONICS,100<500,oui
RECOMMANDE,1<5,non,1,0,GOLD,1978,5<20,10000<100000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,0,0,UNSUBSCRIBED,1999,20<50,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
SO_POINT_RELAIS,5<10,non,0,0,GOLD,1977,5<20,10000<100000,BELGIUM,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1976,<5,10000<100000,HONG KONG,CLOTHING,<10,oui
SUIVI,1<5,non,1,0,UNSUBSCRIBED,1966,5<20,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,GOLD,1953,20<50,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,<10,non
SO_RECOMMANDE,Inconnu,non,1,0,PLATINUM,1953,100<500,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1958,20<50,100<1000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,Inconnu,non,0,0,PLATINUM,1985,20<50,1000<10000,"FRANCE, METROPOLITAN",SPORT,50<100,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1983,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,2e3,<5,1000<10000,CHINA,CLOTHING,<10,non
NORMAL,Inconnu,non,1,0,SILVER,1987,<5,100000<1000000,GERMANY,VIDEO,<10,oui
NORMAL,Inconnu,oui,1,0,PLATINUM,1960,100<500,1000<10000,CHINA,COMPUTER,<10,oui
RECOMMANDE,1<5,non,1,0,UNSUBSCRIBED,1965,5<20,10000<100000,SWITZERLAND,MUSIC,<10,non
NORMAL,1<5,non,1,0,SILVER,1952,20<50,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,oui
NORMAL,Inconnu,non,0,0,REGULAR,1993,<5,100000<1000000,GERMANY,BOOKS,<10,oui
NORMAL,Inconnu,non,0,0,PLATINUM,1956,100<500,100000<1000000,"FRANCE, METROPOLITAN",MUSIC,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1967,5<20,1000<10000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
RECOMMANDE,Inconnu,non,1,0,PLATINUM,1975,100<500,<100,ITALY,WHITE,100<500,non
NORMAL,<1,non,1,0,UNSUBSCRIBED,1997,<5,10000<100000,"FRANCE, METROPOLITAN",GAMES,<10,non
NORMAL,Inconnu,non,0,0,REGULAR,1976,100<500,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,2e3,<5,10000<100000,GERMANY,ELECTRONICS,<10,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1975,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1992,20<50,10000<100000,HONG KONG,ELECTRONICS,10<20,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1990,<5,1000<10000,"FRANCE, METROPOLITAN",GAMES,20<50,non
NORMAL,Inconnu,non,1,0,PLATINUM,1980,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1991,<5,100<1000,"FRANCE, METROPOLITAN",CLOTHING,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1993,<5,1000<10000,CHINA,BABY,<10,non
SUIVI,5<10,non,1,0,UNSUBSCRIBED,1963,<5,10000<100000,"FRANCE, METROPOLITAN",WHITE,20<50,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1958,5<20,10000<100000,"FRANCE, METROPOLITAN",BABY,<10,oui
RECOMMANDE,Inconnu,non,1,0,REGULAR,1995,<5,1000<10000,HONG KONG,ELECTRONICS,100<500,oui
RECOMMANDE,10<20,non,1,0,UNSUBSCRIBED,1981,5<20,1000<10000,"FRANCE, METROPOLITAN",GAMES,50<100,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1970,<5,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1998,<5,1000<10000,CHINA,WHITE,<10,oui
NORMAL,Inconnu,non,1,0,REGULAR,1996,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,<1,non,1,0,PLATINUM,1966,50<100,10000<100000,UNITED KINGDOM,BOOKS,20<50,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1982,<5,100<1000,"FRANCE, METROPOLITAN",WHITE,20<50,oui
EXPRESS_DELIVERY,10<20,oui,1,0,UNSUBSCRIBED,1990,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
RECOMMANDE,Inconnu,non,1,1,REGULAR,1979,<5,100<1000,CHINA,SPORT,100<500,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1962,<5,100000<1000000,GERMANY,BOOKS,<10,oui
RECOMMANDE,1<5,non,1,0,PLATINUM,1971,5<20,<100,"FRANCE, METROPOLITAN",SPORT,50<100,oui
SUIVI,<1,non,1,0,UNSUBSCRIBED,1959,<5,1000<10000,"FRANCE, METROPOLITAN",COMPUTER,20<50,non
RECOMMANDE,<1,non,1,0,UNSUBSCRIBED,1980,<5,100000<1000000,GERMANY,BOOKS,10<20,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1976,<5,100000<1000000,"FRANCE, METROPOLITAN",GAMES,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1987,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
MONDIAL_RELAY_PREPAYE,1<5,non,1,0,GOLD,1963,100<500,10000<100000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
SUIVI,Inconnu,non,0,0,SILVER,1997,20<50,100000<1000000,"FRANCE, METROPOLITAN",WHITE,50<100,oui
NORMAL,Inconnu,non,1,1,PLATINUM,1983,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1979,<5,10000<100000,"FRANCE, METROPOLITAN",GAMES,<10,oui
SUIVI,Inconnu,non,0,0,PLATINUM,1976,100<500,100000<1000000,"FRANCE, METROPOLITAN",VIDEO,10<20,oui
NORMAL,1<5,non,0,0,UNSUBSCRIBED,1977,100<500,1000<10000,UNITED KINGDOM,GAMES,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1965,<5,1000<10000,HONG KONG,SPORT,20<50,non
NORMAL,Inconnu,non,1,0,SILVER,1975,20<50,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
RECOMMANDE,Inconnu,non,1,1,REGULAR,1987,<5,1000<10000,HONG KONG,ELECTRONICS,500<1000,oui
NORMAL,Inconnu,oui,1,0,UNSUBSCRIBED,1977,<5,10000<100000,HONG KONG,ELECTRONICS,10<20,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1974,<5,1000<10000,"FRANCE, METROPOLITAN",WHITE,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1985,<5,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,10<20,oui
NORMAL,Inconnu,non,0,0,REGULAR,1970,5<20,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1980,5<20,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1980,5<20,10000<100000,ANDORRA,GAMES,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1987,5<20,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,<1,non,1,0,UNSUBSCRIBED,1959,<5,10000<100000,"FRANCE, METROPOLITAN",WHITE,20<50,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1973,<5,100<1000,"FRANCE, METROPOLITAN",BOOKS,10<20,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1980,<5,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1977,5<20,100<1000,CHINA,ELECTRONICS,10<20,non
NORMAL,Inconnu,non,0,0,REGULAR,1951,50<100,10000<100000,GERMANY,ELECTRONICS,<10,oui
NORMAL,Inconnu,non,0,0,PLATINUM,1987,100<500,100000<1000000,"FRANCE, METROPOLITAN",GAMES,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1998,<5,100<1000,HONG KONG,ELECTRONICS,100<500,non
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1976,50<100,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,10<20,non
NORMAL,Inconnu,non,1,0,REGULAR,1968,5<20,10000<100000,UNITED STATES,MUSIC,<10,non
NORMAL,Inconnu,non,0,0,REGULAR,1958,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,0,0,REGULAR,1960,50<100,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,0,REGULAR,1979,5<20,100<1000,CHINA,ELECTRONICS,100<500,oui
RECOMMANDE,Inconnu,non,1,1,UNSUBSCRIBED,1983,5<20,1000<10000,CHINA,ELECTRONICS,100<500,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1981,<5,1000<10000,ITALY,ELECTRONICS,100<500,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1967,<5,1000<10000,"FRANCE, METROPOLITAN",BABY,20<50,oui
MONDIAL_RELAY,Inconnu,non,0,0,PLATINUM,1951,5<20,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1992,<5,10000<100000,UNITED KINGDOM,ELECTRONICS,100<500,oui
SUIVI,Inconnu,non,1,1,PLATINUM,1995,50<100,10000<100000,ANDORRA,WHITE,50<100,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1976,<5,10000<100000,ANDORRA,HIFI,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1938,<5,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,20<50,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1987,5<20,1000<10000,HONG KONG,ELECTRONICS,500<1000,oui
RECOMMANDE,Inconnu,non,1,0,SILVER,1989,<5,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1977,>500,10000<100000,"FRANCE, METROPOLITAN",BOOKS,20<50,non
NORMAL,Inconnu,non,1,0,PLATINUM,1972,100<500,100000<1000000,GERMANY,MUSIC,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1956,100<500,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
SO_RECOMMANDE,5<10,non,1,0,UNSUBSCRIBED,1998,5<20,100<1000,BELGIUM,GAMES,20<50,non
NORMAL,Inconnu,non,1,0,PLATINUM,1989,20<50,100000<1000000,GERMANY,BOOKS,<10,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1990,5<20,1000<10000,GERMANY,WINE,<10,oui
RECOMMANDE,10<20,non,1,1,REGULAR,1980,20<50,1000<10000,UNITED KINGDOM,CLOTHING,100<500,oui
NORMAL,1<5,non,1,1,UNSUBSCRIBED,1995,<5,10000<100000,"FRANCE, METROPOLITAN",CLOTHING,20<50,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1972,50<100,1000<10000,CHINA,CLOTHING,10<20,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1967,50<100,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,SILVER,1978,5<20,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1963,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1994,5<20,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,0,0,PLATINUM,1978,50<100,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1965,50<100,100000<1000000,GERMANY,BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,0,REGULAR,1994,<5,1000<10000,HONG KONG,ELECTRONICS,500<1000,oui
RECOMMANDE,Inconnu,non,1,0,GOLD,1970,5<20,1000<10000,UNITED KINGDOM,ELECTRONICS,500<1000,oui
NORMAL,<1,non,0,0,UNSUBSCRIBED,1987,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1969,5<20,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1998,<5,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,0,0,REGULAR,1998,5<20,1000<10000,CHINA,ELECTRONICS,<10,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1987,<5,1000<10000,SPAIN,ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1975,50<100,10000<100000,"FRANCE, METROPOLITAN",CLOTHING,<10,non
RECOMMANDE,5<10,non,1,0,REGULAR,1978,5<20,100<1000,"FRANCE, METROPOLITAN",WHITE,20<50,non
RECOMMANDE,Inconnu,non,1,1,UNSUBSCRIBED,1994,<5,1000<10000,BELGIUM,ELECTRONICS,500<1000,oui
NORMAL,Inconnu,non,1,1,PLATINUM,1965,20<50,100000<1000000,SWITZERLAND,MUSIC,10<20,oui
NORMAL,<1,oui,1,0,UNSUBSCRIBED,2001,<5,10000<100000,"FRANCE, METROPOLITAN",GAMES,10<20,non
NORMAL,Inconnu,non,0,0,REGULAR,1981,20<50,100<1000,UNITED KINGDOM,CLOTHING,20<50,non
NORMAL,Inconnu,non,1,0,SILVER,1974,5<20,100000<1000000,GERMANY,BOOKS,<10,non
RECOMMANDE,Inconnu,oui,1,0,UNSUBSCRIBED,1952,20<50,1000<10000,"FRANCE, METROPOLITAN",HIFI,100<500,oui
NORMAL,1<5,non,0,0,REGULAR,1968,20<50,10000<100000,UNITED KINGDOM,BOOKS,<10,non
NORMAL,Inconnu,non,0,0,REGULAR,1988,5<20,100000<1000000,GERMANY,VIDEO,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1981,5<20,10000<100000,"FRANCE, METROPOLITAN",COMPUTER,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1993,5<20,1000<10000,CHINA,ELECTRONICS,<10,non
NORMAL,5<10,non,0,0,UNSUBSCRIBED,1990,5<20,10000<100000,"FRANCE, METROPOLITAN",GAMES,20<50,non
NORMAL,Inconnu,non,1,0,REGULAR,1994,20<50,1000<10000,CHINA,ELECTRONICS,50<100,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1998,<5,100<1000,"FRANCE, METROPOLITAN",WHITE,10<20,oui
NORMAL,1<5,non,0,0,PLATINUM,1960,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1977,5<20,1000<10000,HONG KONG,HIFI,50<100,non
RECOMMANDE,5<10,non,1,0,REGULAR,1987,5<20,100<1000,SPAIN,SPORT,100<500,oui
NORMAL,5<10,non,1,0,REGULAR,1992,5<20,10000<100000,"FRANCE, METROPOLITAN",BOOKS,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1987,<5,<100,"FRANCE, METROPOLITAN",CLOTHING,20<50,oui
MONDIAL_RELAY,1<5,non,1,0,UNSUBSCRIBED,1945,<5,10000<100000,"FRANCE, METROPOLITAN",WHITE,20<50,oui
NORMAL,1<5,non,1,0,PLATINUM,1976,100<500,10000<100000,"FRANCE, METROPOLITAN",MUSIC,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1994,5<20,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,GOLD,1991,20<50,100000<1000000,GERMANY,BOOKS,10<20,non
NORMAL,Inconnu,non,1,0,REGULAR,1964,5<20,1000<10000,"FRANCE, METROPOLITAN",HIFI,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1964,<5,100000<1000000,SWITZERLAND,VIDEO,<10,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1981,<5,10000<100000,"FRANCE, METROPOLITAN",COMPUTER,50<100,oui
